date,home_team,away_team,elo_home_pre,elo_away_pre,home_score,away_score,tournament,neutral
2011-03-25,Slovenia,Italy,1729.0092538974163,1885.218010255752,0,1,UEFA Euro qualification,False
2011-03-25,Panama,Bolivia,1659.5871947319526,1617.0466702628826,2,0,Friendly,False
2011-03-25,Montenegro,Uzbekistan,1666.1114575721842,1657.226654460631,1,0,Friendly,False
2011-03-25,Maldives,Tajikistan,1317.9181034765663,1453.5254158684725,0,0,AFC Challenge Cup qualification,False
2011-03-25,Luxembourg,France,1138.4779497212091,1848.6131849468156,0,2,UEFA Euro qualification,False
2011-03-25,Lithuania,Poland,1608.918111208288,1716.9915789377067,2,0,Friendly,False
2011-03-25,South Korea,Honduras,1866.2416717186122,1762.623977200986,4,0,Friendly,False
2011-03-25,Serbia,Northern Ireland,1775.6525742852032,1569.2287623583209,2,1,UEFA Euro qualification,False
2011-03-25,Hungary,Netherlands,1661.406665880782,2132.659601500602,0,4,UEFA Euro qualification,False
2011-03-25,Estonia,Uruguay,1503.5666505637384,1932.3888667610247,2,0,Friendly,False
2011-03-25,China,New Zealand,1705.7665881577639,1714.53584327319,1,1,Friendly,False
2011-03-25,Cambodia,Kyrgyzstan,1043.5992583675843,1291.0584694685126,3,4,AFC Challenge Cup qualification,True
2011-03-25,Myanmar,Palestine,1256.211869704986,1328.6364876903974,1,3,AFC Challenge Cup qualification,False
2011-03-25,Bangladesh,Philippines,1186.121632668434,1214.7763005039328,0,3,AFC Challenge Cup qualification,True
2011-03-25,Austria,Belgium,1624.751687038021,1639.1515702298695,0,2,UEFA Euro qualification,False
2011-03-25,Afghanistan,Bhutan,1089.6233403375215,912.3106341683119,2,0,AFC Challenge Cup qualification,True
2011-03-25,Jamaica,Venezuela,1757.1097309005777,1720.0580194736706,0,2,Friendly,False
2011-03-26,Kenya,Angola,1389.021276339995,1567.4008112007396,2,1,African Cup of Nations qualification,False
2011-03-26,North Korea,Iraq,1590.9059049519929,1685.7103134896838,2,0,Friendly,True
2011-03-26,Malawi,Togo,1544.100078076096,1464.6382497020718,1,0,African Cup of Nations qualification,False
2011-03-26,Mali,Zimbabwe,1621.4259095255582,1480.4453186282392,1,0,African Cup of Nations qualification,False
2011-03-26,Malta,Greece,1228.1105996771153,1784.245687744176,0,1,UEFA Euro qualification,False
2011-03-26,Mexico,Paraguay,1909.0247313217546,1841.000313486512,3,1,Friendly,True
2011-03-26,Wales,England,1556.6668388619062,1956.8899013190435,0,2,UEFA Euro qualification,False
2011-03-26,Portugal,Chile,1923.1506283575443,1929.2033464967774,1,1,Friendly,False
2011-03-26,Rwanda,Burundi,1396.6124969799955,1352.32708115482,3,1,African Cup of Nations qualification,False
2011-03-26,Senegal,Cameroon,1709.020517939176,1738.8129469763294,1,0,African Cup of Nations qualification,False
2011-03-26,Tanzania,Central African Republic,1437.9735307924027,1380.1068773974368,2,1,African Cup of Nations qualification,False
2011-03-26,United States,Argentina,1821.6527392224114,2035.508462391027,1,1,Friendly,False
2011-03-26,Jordan,Kuwait,1615.461898642775,1614.0521464313167,1,1,Friendly,True
2011-03-26,Norway,Denmark,1812.7328642335967,1750.6265249223695,1,1,UEFA Euro qualification,False
2011-03-26,Israel,Latvia,1686.0980735780586,1565.1627312546834,2,1,UEFA Euro qualification,False
2011-03-26,South Africa,Egypt,1692.0675861890506,1884.6003935103479,1,0,African Cup of Nations qualification,False
2011-03-26,Guinea-Bissau,Uganda,1387.4265134309426,1652.588281121807,0,1,African Cup of Nations qualification,False
2011-03-26,Republic of Ireland,North Macedonia,1764.5064685483928,1577.4519700127107,2,1,UEFA Euro qualification,False
2011-03-26,Albania,Belarus,1523.5487657402612,1683.9779841043044,1,0,UEFA Euro qualification,False
2011-03-26,Andorra,Slovakia,1083.167426532132,1668.2978157774276,0,1,UEFA Euro qualification,False
2011-03-26,Armenia,Russia,1459.3667820205544,1832.5091702112916,0,0,UEFA Euro qualification,False
2011-03-26,Bosnia and Herzegovina,Romania,1647.356551919337,1728.9330574412777,2,1,UEFA Euro qualification,False
2011-03-26,Burkina Faso,Namibia,1613.6015545386526,1398.5269595741956,4,0,African Cup of Nations qualification,False
2011-03-26,Bulgaria,Switzerland,1712.6960953312184,1765.3328635190614,0,0,UEFA Euro qualification,False
2011-03-26,Chad,Botswana,1349.0701814262204,1546.2457853115748,0,1,African Cup of Nations qualification,False
2011-03-26,Colombia,Ecuador,1794.4828834815337,1768.1293802123168,2,0,Friendly,True
2011-03-26,Costa Rica,China,1739.6261076893823,1703.1994872835887,2,2,Friendly,False
2011-03-26,Cyprus,Iceland,1550.3631574919157,1452.1224456775185,0,0,UEFA Euro qualification,False
2011-03-26,Georgia,Croatia,1522.7164957226357,1937.0600127008947,1,0,UEFA Euro qualification,False
2011-03-26,Germany,Kazakhstan,2091.5409322834143,1364.5031305046487,4,0,UEFA Euro qualification,False
2011-03-26,Cape Verde,Liberia,1521.65484165962,1339.961390665845,4,2,African Cup of Nations qualification,False
2011-03-27,Nigeria,Ethiopia,1739.2788706014726,1426.3318565733741,4,0,African Cup of Nations qualification,False
2011-03-27,Sudan,Eswatini,1440.7666244897457,1274.8418339043633,3,0,African Cup of Nations qualification,False
2011-03-27,Saint Kitts and Nevis,Grenada,1369.1724447305955,1438.4630407013226,0,0,Friendly,False
2011-03-27,Sri Lanka,Tajikistan,1145.2736600528174,1451.4828405248243,2,2,Friendly,False
2011-03-27,Mozambique,Zambia,1480.8321756444143,1610.7888976166355,0,2,African Cup of Nations qualification,False
2011-03-27,Niger,Sierra Leone,1409.261269104891,1410.9882422503597,3,1,African Cup of Nations qualification,False
2011-03-27,Ivory Coast,Benin,1848.6697160635124,1542.5844854235108,2,1,African Cup of Nations qualification,True
2011-03-27,DR Congo,Mauritius,1517.7308012624608,1189.7325369955006,3,0,African Cup of Nations qualification,False
2011-03-27,Congo,Ghana,1482.1751304100776,1823.6304822854486,0,3,African Cup of Nations qualification,False
2011-03-27,Brazil,Scotland,2119.150214933669,1696.0874074190883,2,0,Friendly,True
2011-03-27,Algeria,Morocco,1549.7557617322236,1668.642380963655,1,0,African Cup of Nations qualification,False
2011-03-27,Madagascar,Guinea,1380.1002838493687,1620.8375460406671,1,1,African Cup of Nations qualification,False
2011-03-28,Libya,Comoros,1591.297078346327,1151.738675182433,3,0,African Cup of Nations qualification,True
2011-03-28,Guatemala,Bolivia,1546.002417268103,1607.8771302619016,1,1,Friendly,False
2011-03-29,Kuwait,Iraq,1614.0927221389732,1666.7159268692055,1,0,Friendly,True
2011-03-29,Lithuania,Spain,1624.2666081050982,2152.688537909059,1,3,UEFA Euro qualification,False
2011-03-29,Mexico,Venezuela,1921.1248413068704,1740.6860852925981,1,1,Friendly,True
2011-03-29,United States,Paraguay,1824.8172933711417,1828.9002035013962,0,1,Friendly,False
2011-03-29,Nigeria,Kenya,1745.6489649766615,1413.4581508028537,3,0,Friendly,False
2011-03-29,Northern Ireland,Slovenia,1563.37674596048,1712.2169533037568,0,0,UEFA Euro qualification,False
2011-03-29,Oman,Tunisia,1614.9498780625167,1674.7140289247334,2,1,Friendly,False
2011-03-29,Slovakia,Denmark,1670.6067544289717,1759.3351552760205,1,2,Friendly,False
2011-03-29,Qatar,Russia,1621.7237401411642,1819.3845269785982,1,1,Friendly,False
2011-03-29,Romania,Luxembourg,1709.99260611625,1136.7399593245916,3,1,UEFA Euro qualification,False
2011-03-29,Sri Lanka,Tajikistan,1150.5978688496482,1446.1586317279935,0,2,Friendly,False
2011-03-29,Sweden,Moldova,1853.85535159186,1484.3433975054877,2,1,UEFA Euro qualification,False
2011-03-29,Turkey,Austria,1803.8167691926815,1587.5063893347567,2,0,UEFA Euro qualification,False
2011-03-29,Ukraine,Italy,1826.2377880786553,1902.0103108494116,0,2,Friendly,False
2011-03-29,Jordan,North Korea,1615.4213229351185,1609.9002915724711,1,1,Friendly,True
2011-03-29,Portugal,Finland,1920.5106396566862,1619.1581006994002,2,0,Friendly,False
2011-03-29,Israel,Georgia,1694.8560031946658,1557.0885856765906,1,0,UEFA Euro qualification,False
2011-03-29,Netherlands,Hungary,2140.575288898814,1653.49097848257,5,3,UEFA Euro qualification,False
2011-03-29,Greece,Poland,1786.9457303402924,1701.6430820408966,0,0,Friendly,False
2011-03-29,Republic of Ireland,Uruguay,1770.9377624336712,1906.316452759562,2,3,Friendly,False
2011-03-29,Belarus,Canada,1660.5340566985633,1670.888774416099,0,1,Friendly,True
2011-03-29,Belgium,Azerbaijan,1676.3968679331338,1470.3651424146776,4,1,UEFA Euro qualification,False
2011-03-29,Colombia,Chile,1808.3472883130419,1931.8433351976355,0,2,Friendly,True
2011-03-29,Costa Rica,Argentina,1735.8895329790867,2032.3439082422967,0,0,Friendly,False
2011-03-29,Cuba,Panama,1609.2166293948128,1668.7567347329336,0,2,Friendly,False
2011-03-29,Cyprus,Bulgaria,1540.0474167053826,1709.9864131633617,0,1,Friendly,False
2011-03-29,China,Honduras,1706.9360619938843,1753.7562614972794,3,0,Friendly,False
2011-03-29,Ecuador,Peru,1754.2649753808087,1674.217254278198,0,0,Friendly,True
2011-03-29,El Salvador,Jamaica,1587.7463627986317,1736.4816650816501,2,3,Friendly,False
2011-03-29,England,Ghana,1965.9388034352655,1837.5898216796438,1,1,Friendly,False
2011-03-29,Equatorial Guinea,Gambia,1319.107972182349,1481.3250824635884,1,0,Friendly,False
2011-03-29,Czechia,Liechtenstein,1769.5033710611776,1209.16601233174,2,0,UEFA Euro qualification,False
2011-03-29,Estonia,Serbia,1529.6390645652011,1781.504590683044,1,1,UEFA Euro qualification,False
2011-03-29,France,Croatia,1850.3511753434332,1902.6879227469399,0,0,Friendly,False
2011-03-29,Germany,Australia,2092.1773841997897,1870.6192761199925,1,2,Friendly,False
2011-04-02,Grenada,Saint Kitts and Nevis,1439.344633758162,1368.2908516737562,0,1,Friendly,False
2011-04-03,Tahiti,New Caledonia,1476.4243411116736,1583.2193918192283,1,3,Friendly,False
2011-04-07,North Korea,Sri Lanka,1610.0591862545427,1143.2494153420148,4,0,AFC Challenge Cup qualification,True
2011-04-07,Nepal,Afghanistan,1194.3747069934789,1105.5168748996455,1,0,AFC Challenge Cup qualification,False
2011-04-07,Tahiti,New Caledonia,1461.7176696340039,1597.926063296898,1,0,Friendly,False
2011-04-09,Nepal,North Korea,1204.4608970916834,1614.8392738595487,0,1,AFC Challenge Cup qualification,False
2011-04-09,Sri Lanka,Afghanistan,1138.4693277370088,1095.430684801441,0,1,AFC Challenge Cup qualification,True
2011-04-11,North Korea,Afghanistan,1620.578476105258,1117.8955930682146,2,0,AFC Challenge Cup qualification,True
2011-04-11,Nepal,Sri Lanka,1198.721694845974,1116.0044194702352,0,0,AFC Challenge Cup qualification,False
2011-04-20,Argentina,Ecuador,2027.2238745262302,1752.000935818598,2,2,Friendly,False
2011-04-23,Mozambique,Tanzania,1453.4124559245001,1449.4637298317462,2,0,Friendly,False
2011-05-04,New Caledonia,Réunion,1586.8876586060928,1588.9995510900117,2,4,Friendly,False
2011-05-07,Monaco,Vatican City,1442.2331340641274,1499.875490249711,2,1,Friendly,True
2011-05-07,New Caledonia,Réunion,1567.7698736442078,1608.1173360518967,1,3,Friendly,False
2011-05-08,Guernsey,Jersey,1729.2084836781519,1773.6221671550672,1,1,Muratti Vase,False
2011-05-14,Tanzania,South Africa,1438.8222766614751,1717.2717336664791,0,1,Friendly,False
2011-05-20,Guyana,Barbados,1444.1064809208804,1449.1275626702204,1,0,Friendly,False
2011-05-22,Guyana,Barbados,1451.4388905130486,1441.7951530780522,3,2,Friendly,False
2011-05-24,Republic of Ireland,Northern Ireland,1761.9525380308999,1566.1698404795534,5,0,Nations Cup,False
2011-05-25,Argentina,Paraguay,2019.2919635402704,1841.5928570184985,4,2,Friendly,False
2011-05-25,Eswatini,Botswana,1262.3903254457541,1560.7933507585487,0,0,Friendly,False
2011-05-25,Wales,Scotland,1547.6179367456841,1693.6719020202545,1,3,Nations Cup,True
2011-05-25,Estonia,Basque Country,1537.8638881809127,1749.2838296048847,1,2,Friendly,False
2011-05-26,Cuba,Nicaragua,1592.477688985328,1198.512340074513,1,1,Friendly,False
2011-05-27,Wales,Northern Ireland,1534.0560184174924,1556.9227663316785,2,0,Nations Cup,True
2011-05-27,Grenada,Antigua and Barbuda,1424.7839773998512,1430.1075516999265,2,2,Friendly,False
2011-05-28,Cuba,Nicaragua,1583.5780618304368,1207.4119672294044,2,1,Friendly,False
2011-05-28,Mexico,Ecuador,1916.35290203433,1759.9328468045578,1,1,Friendly,True
2011-05-28,Occitania,Romani people,1520.2409088972845,1510.9226311408993,11,2,Friendly,False
2011-05-29,Barbados,Guyana,1434.8502023212452,1458.3838412698556,1,1,Friendly,False
2011-05-29,El Salvador,Honduras,1579.139949411962,1738.9141529981057,2,2,Friendly,True
2011-05-29,Ethiopia,Sudan,1419.9617621981852,1453.2181329483549,1,2,Friendly,False
2011-05-29,Germany,Uruguay,2074.8924073228486,1915.3016771623334,2,1,Friendly,False
2011-05-29,Republic of Ireland,Scotland,1771.1996121787747,1707.2338203484462,1,0,Nations Cup,False
2011-05-29,Panama,Grenada,1685.4956751424183,1422.1244757507743,2,0,Friendly,False
2011-05-29,Eswatini,Malawi,1267.5516239136755,1554.5996884093956,1,1,Friendly,False
2011-05-29,Tunisia,Central African Republic,1665.8669601737752,1368.6166783580934,3,0,Friendly,False
2011-05-31,Corsica,Bulgaria,1529.2911497256384,1718.0001637229225,1,0,Friendly,False
2011-06-01,Nigeria,Argentina,1748.3338669965374,2024.3374335415035,4,1,Friendly,False
2011-06-01,Mexico,New Zealand,1912.1321603785107,1717.1029441473652,3,0,Friendly,True
2011-06-01,Ukraine,Uzbekistan,1810.1934959123275,1650.2618853850543,2,0,Friendly,False
2011-06-01,Guatemala,Venezuela,1544.9094666732278,1745.4580245651384,0,2,Friendly,False
2011-06-01,Canada,Ecuador,1680.5908298925717,1764.1535884603773,2,2,Friendly,False
2011-06-01,Japan,Peru,1918.617398504022,1676.4812938404086,0,0,Kirin Cup,False
2011-06-02,Brittany,Equatorial Guinea,1507.080562396232,1330.8798250422724,0,1,Friendly,False
2011-06-03,Ghana,Congo,1843.3550668299815,1468.2157910158824,3,1,African Cup of Nations qualification,False
2011-06-03,San Marino,Finland,1004.5981457672814,1616.4500703215895,0,1,UEFA Euro qualification,False
2011-06-03,Romania,Bosnia and Herzegovina,1711.2118856606446,1666.2970032443648,3,0,UEFA Euro qualification,False
2011-06-03,Moldova,Sweden,1481.8308946691864,1856.3678544281613,1,4,UEFA Euro qualification,False
2011-06-03,Luxembourg,Hungary,1135.520679780197,1651.514494646359,0,1,Friendly,False
2011-06-03,Liechtenstein,Lithuania,1207.8546856575394,1619.5708709076348,2,0,UEFA Euro qualification,False
2011-06-03,South Korea,Serbia,1875.1093874223188,1773.2797670673324,2,1,Friendly,False
2011-06-03,Hong Kong,Malaysia,1336.8321825924343,1386.6307509454325,1,1,Friendly,False
2011-06-03,Italy,Estonia,1918.0546030157393,1530.965216500229,3,0,UEFA Euro qualification,False
2011-06-03,Kazakhstan,Azerbaijan,1363.866678588273,1460.1043652783526,2,1,UEFA Euro qualification,False
2011-06-03,Faroe Islands,Slovenia,1219.7737836265974,1709.4238587846835,0,2,UEFA Euro qualification,False
2011-06-03,Croatia,Georgia,1904.0512396205218,1548.9753825190637,2,1,UEFA Euro qualification,False
2011-06-03,Belgium,Turkey,1686.6576450694588,1812.1768355707613,1,1,UEFA Euro qualification,False
2011-06-03,Belarus,France,1650.8320012220906,1848.9878584698513,1,1,UEFA Euro qualification,False
2011-06-03,Austria,Germany,1579.1463229566768,2078.557878343611,1,2,UEFA Euro qualification,False
2011-06-04,Zambia,Mozambique,1638.2086173365497,1464.0539090947711,3,0,African Cup of Nations qualification,False
2011-06-04,United States,Spain,1812.1246398540393,2157.3842751065226,0,4,Friendly,False
2011-06-04,Uganda,Guinea-Bissau,1663.7376613764736,1376.277133176276,2,0,African Cup of Nations qualification,False
2011-06-04,Slovakia,Andorra,1660.2824454971724,1080.8584878805877,1,0,UEFA Euro qualification,False
2011-06-04,Russia,Armenia,1816.6453878340326,1472.4914252532478,3,1,UEFA Euro qualification,False
2011-06-04,Portugal,Norway,1923.2186700344969,1804.0242338799458,1,0,UEFA Euro qualification,False
2011-06-04,Peru,Czechia,1687.8079955914488,1770.814697735378,0,0,Kirin Cup,True
2011-06-04,Namibia,Burkina Faso,1388.0127310415328,1624.1157830713155,1,4,African Cup of Nations qualification,False
2011-06-04,Morocco,Algeria,1647.5562494008914,1570.8418932949871,4,0,African Cup of Nations qualification,False
2011-06-04,Sierra Leone,Niger,1389.2545346918046,1430.994976663446,1,0,African Cup of Nations qualification,False
2011-06-04,North Macedonia,Republic of Ireland,1571.0206761274324,1779.6032332228237,0,2,UEFA Euro qualification,False
2011-06-04,Montenegro,Bulgaria,1673.076226647761,1705.5009863534117,1,1,UEFA Euro qualification,False
2011-06-04,Bolivia,Paraguay,1608.9700808567768,1836.5473870172655,0,2,Copa Paz del Chaco,False
2011-06-04,Cameroon,Senegal,1722.8002940244075,1725.0331708910978,0,0,African Cup of Nations qualification,False
2011-06-04,Central African Republic,Tanzania,1365.3887773839274,1433.5498767831073,2,1,African Cup of Nations qualification,False
2011-06-04,Brazil,Netherlands,2121.5657203325027,2142.551772735025,0,0,Friendly,False
2011-06-04,England,Switzerland,1960.1735582849278,1768.0425456869182,2,2,UEFA Euro qualification,False
2011-06-04,Greece,Malta,1782.0664000449647,1225.4105570809988,3,1,UEFA Euro qualification,False
2011-06-04,Iceland,Denmark,1462.4381864640516,1769.6594642078198,0,2,UEFA Euro qualification,False
2011-06-04,Latvia,Israel,1556.4048016380762,1702.9692063521927,1,2,UEFA Euro qualification,False
2011-06-05,Guinea,Madagascar,1613.151897528171,1387.7859323618648,4,1,African Cup of Nations qualification,False
2011-06-05,Eswatini,Sudan,1272.4691370247506,1465.1158815442152,1,2,African Cup of Nations qualification,False
2011-06-05,Poland,Argentina,1706.5224123362243,1998.6601135373623,2,1,Friendly,False
2011-06-05,Mexico,El Salvador,1920.725178487727,1583.4397084903262,5,0,Gold Cup,True
2011-06-05,Mauritius,DR Congo,1184.2418491917178,1523.2214890662435,1,2,African Cup of Nations qualification,False
2011-06-05,Liberia,Cape Verde,1330.0619825469396,1531.5542497785254,1,0,African Cup of Nations qualification,False
2011-06-05,Tunisia,Chad,1669.0948611479412,1334.5226159792464,5,0,African Cup of Nations qualification,False
2011-06-05,Ethiopia,Nigeria,1408.0640136023248,1774.0111870006785,2,2,African Cup of Nations qualification,False
2011-06-05,Burundi,Rwanda,1334.1156534482398,1414.8239246865758,3,1,African Cup of Nations qualification,False
2011-06-05,Costa Rica,Cuba,1741.0095666951531,1584.7899640352591,5,0,Gold Cup,True
2011-06-05,Comoros,Libya,1146.5754023249708,1596.4603512037893,1,1,African Cup of Nations qualification,False
2011-06-05,China,Uzbekistan,1721.778170493058,1644.772484989849,1,0,Friendly,False
2011-06-05,Botswana,Malawi,1555.6320522906274,1549.6821752983205,0,0,African Cup of Nations qualification,False
2011-06-05,Benin,Ivory Coast,1536.7227252200462,1854.531476266977,2,6,African Cup of Nations qualification,False
2011-06-05,Australia,New Zealand,1887.9042529969338,1708.509926038149,3,0,Friendly,False
2011-06-05,Angola,Kenya,1542.9639367378809,1410.7732487829778,1,0,African Cup of Nations qualification,False
2011-06-05,Zimbabwe,Mali,1472.4510862177756,1629.4201419360218,2,1,African Cup of Nations qualification,False
2011-06-05,Egypt,South Africa,1859.3962460329194,1722.544133544847,0,0,African Cup of Nations qualification,False
2011-06-06,Ukraine,France,1815.6828963075327,1843.483230151955,1,4,Friendly,False
2011-06-06,Honduras,Guatemala,1734.6143939197416,1534.133231665249,0,0,Gold Cup,True
2011-06-06,Jamaica,Grenada,1745.0880784683197,1418.827387160575,4,0,Gold Cup,True
2011-06-07,United States,Canada,1804.7766685766437,1680.1180807121416,2,0,Gold Cup,False
2011-06-07,Sweden,Finland,1868.3199520403261,1618.4462404567573,5,0,UEFA Euro qualification,False
2011-06-07,San Marino,Hungary,1002.6019756321134,1653.1861216470438,0,3,UEFA Euro qualification,False
2011-06-07,Russia,Cameroon,1820.963824122431,1717.3163542680177,0,0,Friendly,True
2011-06-07,Paraguay,Bolivia,1851.1377925526601,1594.3796753213821,0,0,Copa Paz del Chaco,False
2011-06-07,Panama,Guadeloupe,1688.7927637326177,1662.6231640001054,3,2,Gold Cup,True
2011-06-07,Norway,Lithuania,1795.1975604499053,1568.1230455209302,1,0,Friendly,False
2011-06-07,South Korea,Ghana,1879.8761051818533,1847.0110138552498,2,1,Friendly,False
2011-06-07,Japan,Czechia,1907.2906967529818,1767.2976733595706,0,0,Kirin Cup,False
2011-06-07,Italy,Republic of Ireland,1922.0525235055698,1800.5212404072768,0,2,Friendly,True
2011-06-07,Gabon,Gambia,1681.4032809453342,1469.553229603665,0,1,Friendly,False
2011-06-07,Faroe Islands,Estonia,1214.016516573336,1526.9672960103985,2,0,UEFA Euro qualification,False
2011-06-07,Ecuador,Greece,1764.6263376408074,1783.4051868795327,1,1,Friendly,True
2011-06-07,Brazil,Romania,2119.329928936574,1732.404969691348,1,0,Friendly,False
2011-06-07,Bosnia and Herzegovina,Albania,1645.1039192136614,1546.9926931460022,2,0,UEFA Euro qualification,False
2011-06-07,Belarus,Luxembourg,1656.336629539987,1133.8490527795122,2,0,UEFA Euro qualification,False
2011-06-07,Azerbaijan,Germany,1440.3209329768515,2082.2054553906974,1,3,UEFA Euro qualification,False
2011-06-07,Austria,Latvia,1575.4987459095903,1539.069329718614,3,1,Friendly,False
2011-06-07,Australia,Serbia,1893.7430079079813,1768.513049307798,0,0,Friendly,False
2011-06-07,Venezuela,Spain,1756.2342595731172,2164.732246383918,0,3,Friendly,False
2011-06-08,Uruguay,Netherlands,1911.6362061415714,2144.787564130954,1,1,Copa Confraternidad,False
2011-06-08,China,North Korea,1727.0829011395822,1623.726502315116,2,0,Friendly,False
2011-06-09,Costa Rica,El Salvador,1769.9295725578322,1570.892174385613,1,1,Gold Cup,True
2011-06-09,Cuba,Mexico,1555.86995817258,1933.27271259244,0,5,Gold Cup,True
2011-06-09,Poland,France,1721.5501902763867,1864.5683994446508,0,1,Friendly,False
2011-06-10,Grenada,Honduras,1406.3955371566176,1721.6017870525664,1,7,Gold Cup,True
2011-06-10,Jamaica,Guatemala,1757.5199284722771,1547.1458385324242,2,0,Gold Cup,True
2011-06-11,Canada,Guadeloupe,1663.9701969542587,1639.50266500888,1,0,Gold Cup,True
2011-06-11,Mexico,Venezuela,1943.4974000094671,1751.165719012448,0,3,Friendly,True
2011-06-11,Paraguay,Romania,1839.5482704457515,1731.2616868419198,2,0,Friendly,False
2011-06-11,United States,Panama,1820.9245523345267,1711.913262723843,1,2,Gold Cup,False
2011-06-12,Palestine,Vatican City,1361.0125504653638,1488.2314664459163,9,1,Friendly,False
2011-06-12,El Salvador,Cuba,1583.8288759358832,1545.6452707555527,6,1,Gold Cup,True
2011-06-12,Mexico,Costa Rica,1917.1914899464264,1756.9928710075621,4,1,Gold Cup,True
2011-06-13,Guatemala,Grenada,1529.93166721363,1391.5100834281668,4,0,Gold Cup,True
2011-06-13,Honduras,Jamaica,1736.4872407810171,1774.7340997910715,0,1,Gold Cup,True
2011-06-14,Canada,Panama,1687.2125212361873,1750.367635974823,1,1,Gold Cup,True
2011-06-14,United States,Guadeloupe,1782.4701790835466,1616.2603407269514,1,0,Gold Cup,False
2011-06-15,Montserrat,Belize,1059.100384076522,1282.5724542545904,2,5,FIFA World Cup qualification,True
2011-06-18,Malaysia,Myanmar,1388.0656920569957,1223.8358069300195,2,0,Friendly,False
2011-06-18,Costa Rica,Honduras,1732.0978569839876,1714.2282602500181,1,1,Gold Cup,True
2011-06-18,Mexico,Guatemala,1942.0865039700009,1559.0603962654034,2,1,Gold Cup,True
2011-06-19,United States,Jamaica,1791.3521221944864,1796.9930803220705,2,0,Gold Cup,False
2011-06-19,Panama,El Salvador,1745.872659371348,1628.355830707574,1,1,Gold Cup,True
2011-06-19,Chile,Estonia,1941.7253327111562,1480.581883196144,4,0,Friendly,False
2011-06-19,Anguilla,United States Virgin Islands,1051.145851458021,1094.2681636340649,0,0,Friendly,False
2011-06-20,Argentina,Albania,1983.6323355972,1532.4580965215007,4,0,Friendly,False
2011-06-22,Honduras,Mexico,1715.5129484844433,1947.0521799642077,0,2,Gold Cup,True
2011-06-22,United States,Panama,1818.910832202639,1737.7250145847142,1,0,Gold Cup,False
2011-06-23,Uruguay,Estonia,1917.1189802040517,1479.1552002968847,3,0,Friendly,False
2011-06-23,Paraguay,Chile,1846.4978974791807,1943.1520156104154,0,0,Friendly,False
2011-06-25,Colombia,Senegal,1798.4652907995212,1730.5171106474877,2,0,Friendly,False
2011-06-25,Kenya,Sudan,1402.4504395522988,1479.9056199155866,1,2,Friendly,False
2011-06-25,United States,Mexico,1831.9395120951312,1962.7038425926596,2,4,Gold Cup,False
2011-06-26,Åland Islands,Saare County,1539.0685883145593,1270.9684325788887,3,3,Island Games,True
2011-06-26,Guernsey,Falkland Islands,1726.8288982478641,1318.7289911818634,5,0,Island Games,True
2011-06-26,Gotland,Isle of Man,1518.642923502458,1568.9314037330112,2,4,Island Games,True
2011-06-26,Rhodes,Greenland,1595.0256194810102,1414.363998900003,2,1,Island Games,True
2011-06-26,Alderney,Gibraltar,1072.1874318095233,1660.4524546459604,1,6,Island Games,True
2011-06-26,Jersey,Menorca,1776.001752585355,1585.5754749185464,2,0,Island Games,True
2011-06-26,Isle of Wight,Ynys Môn,1555.0839590440996,1549.0151764708228,4,0,Island Games,False
2011-06-27,Gotland,Guernsey,1499.3770620142113,1732.0566043312783,2,5,Island Games,True
2011-06-27,Western Isles,Åland Islands,1541.6700028921014,1529.3502330002561,0,2,Island Games,True
2011-06-27,Gibraltar,Ynys Môn,1662.4159885423253,1529.219300904415,6,3,Island Games,True
2011-06-27,Isle of Man,Falkland Islands,1588.1972652212578,1313.5012850984492,6,0,Island Games,True
2011-06-27,Jersey,Rhodes,1787.2722725393508,1602.8602820376575,2,0,Island Games,True
2011-06-27,Greenland,Menorca,1406.5293363433557,1574.3049549645507,2,3,Island Games,True
2011-06-27,Bolivia,Mexico,1605.9691974282907,1996.891986371923,0,1,Friendly,True
2011-06-27,Isle of Wight,Alderney,1574.8798346105075,1070.2238979131585,4,0,Island Games,False
2011-06-28,Peru,Senegal,1691.3250199672564,1722.2514717544996,1,0,Friendly,False
2011-06-28,Greenland,Jersey,1398.257747702665,1798.8377813181241,1,2,Island Games,True
2011-06-28,Alderney,Ynys Môn,1068.5438797858208,1512.5671226212742,0,5,Island Games,True
2011-06-28,Isle of Wight,Gibraltar,1576.5598527378452,1679.068166825466,3,2,Island Games,False
2011-06-28,Guernsey,Isle of Man,1742.9559674913114,1599.0739510277754,2,1,Island Games,True
2011-06-28,Falkland Islands,Gotland,1302.6245992919316,1488.4776988541782,1,6,Island Games,True
2011-06-28,Saare County,Western Isles,1280.6867878931919,1518.372506275655,2,0,Island Games,True
2011-06-29,Vietnam,Macau,1373.0072326786465,955.1748695635571,6,0,FIFA World Cup qualification,False
2011-06-29,Sri Lanka,Philippines,1125.6492752222794,1246.8962110192965,1,1,FIFA World Cup qualification,False
2011-06-29,Nepal,Timor-Leste,1189.07683909393,963.7786489930124,2,1,FIFA World Cup qualification,False
2011-06-29,Mongolia,Myanmar,1144.6766745552138,1218.4565077608972,1,0,FIFA World Cup qualification,False
2011-06-29,Afghanistan,Palestine,1114.7475668583565,1386.619383754912,0,2,FIFA World Cup qualification,True
2011-06-29,Iraq,Syria,1655.2127860931557,1613.5864870451214,1,2,Friendly,False
